scenario,distribution,implementation,n,trial,seed,operations,elapsed_ns,ns_per_op,height,estimated_bytes,checksum
lookup,sorted,sorted_vector,8000,2,8388650028,8000,368500,46.062500,,511712,6328007298969700792
lookup,sorted,red_black_tree,8000,2,8388650028,8000,511959,63.994875,23,576104,6328007298969700792
lookup,sorted,ordinary_bst,8000,2,8388650028,8000,81223500,10152.937500,8000,512024,6328007298969700792
lookup,sorted,red_black_tree,8000,3,8388650284,8000,488416,61.052000,23,576104,14268432866480029042
lookup,sorted,sorted_vector,8000,3,8388650284,8000,361833,45.229125,,511712,14268432866480029042
lookup,sorted,ordinary_bst,8000,3,8388650284,8000,95437750,11929.718750,8000,512024,14268432866480029042
lookup,sorted,ordinary_bst,8000,4,8388650540,8000,89440791,11180.098875,8000,512024,14545057855823315693
lookup,sorted,red_black_tree,8000,4,8388650540,8000,542500,67.812500,23,576104,14545057855823315693
lookup,sorted,sorted_vector,8000,4,8388650540,8000,372042,46.505250,,511712,14545057855823315693
lookup,sorted,ordinary_bst,8000,5,8388650796,8000,100946833,12618.354125,8000,512024,7364432639439419011
lookup,sorted,red_black_tree,8000,5,8388650796,8000,529292,66.161500,23,576104,7364432639439419011
lookup,sorted,sorted_vector,8000,5,8388650796,8000,373708,46.713500,,511712,7364432639439419011
lookup,sorted,ordinary_bst,8000,6,8388651052,8000,96060958,12007.619750,8000,512024,17850717355084473431
lookup,sorted,red_black_tree,8000,6,8388651052,8000,565958,70.744750,23,576104,17850717355084473431
lookup,sorted,sorted_vector,8000,6,8388651052,8000,377708,47.213500,,511712,17850717355084473431
build,random,red_black_tree,8000,0,8388649552,8000,638292,79.786500,16,576104,16124729073254783456
build,random,ordinary_bst,8000,0,8388649552,8000,535584,66.948000,28,512024,16124729073254783456
build,random,sorted_vector,8000,0,8388649552,8000,13117083,1639.635375,,511712,16124729073254783456
build,random,ordinary_bst,8000,1,8388649808,8000,502709,62.838625,33,512024,16124729073254783456
build,random,red_black_tree,8000,1,8388649808,8000,647958,80.994750,16,576104,16124729073254783456
build,random,sorted_vector,8000,1,8388649808,8000,13306167,1663.270875,,511712,16124729073254783456
build,random,sorted_vector,8000,2,8388650064,8000,13307667,1663.458375,,511712,16124729073254783456
build,random,red_black_tree,8000,2,8388650064,8000,586333,73.291625,16,576104,16124729073254783456
build,random,ordinary_bst,8000,2,8388650064,8000,531041,66.380125,34,512024,16124729073254783456
build,random,sorted_vector,8000,3,8388650320,8000,13667666,1708.458250,,511712,16124729073254783456
build,random,ordinary_bst,8000,3,8388650320,8000,514125,64.265625,33,512024,16124729073254783456
build,random,red_black_tree,8000,3,8388650320,8000,592208,74.026000,16,576104,16124729073254783456
build,random,ordinary_bst,8000,4,8388650576,8000,489458,61.182250,29,512024,16124729073254783456
build,random,sorted_vector,8000,4,8388650576,8000,13600750,1700.093750,,511712,16124729073254783456
build,random,red_black_tree,8000,4,8388650576,8000,609292,76.161500,16,576104,16124729073254783456
build,random,red_black_tree,8000,5,8388650832,8000,595791,74.473875,16,576104,16124729073254783456
build,random,ordinary_bst,8000,5,8388650832,8000,502750,62.843750,30,512024,16124729073254783456
build,random,sorted_vector,8000,5,8388650832,8000,13645667,1705.708375,,511712,16124729073254783456
build,random,red_black_tree,8000,6,8388651088,8000,592375,74.046875,16,576104,16124729073254783456
build,random,ordinary_bst,8000,6,8388651088,8000,512959,64.119875,30,512024,16124729073254783456
build,random,sorted_vector,8000,6,8388651088,8000,13547625,1693.453125,,511712,16124729073254783456
lookup,random,sorted_vector,8000,0,8388649517,8000,388292,48.536500,,511712,10136949634753737154
lookup,random,ordinary_bst,8000,0,8388649517,8000,518375,64.796875,31,512024,10136949634753737154
lookup,random,red_black_tree,8000,0,8388649517,8000,482541,60.317625,16,576104,10136949634753737154
lookup,random,sorted_vector,8000,1,8388649773,8000,396625,49.578125,,511712,15344780200393522019
lookup,random,ordinary_bst,8000,1,8388649773,8000,504458,63.057250,32,512024,15344780200393522019
lookup,random,red_black_tree,8000,1,8388649773,8000,525291,65.661375,16,576104,15344780200393522019
lookup,random,red_black_tree,8000,2,8388650029,8000,535250,66.906250,16,576104,14122473158904590074
lookup,random,sorted_vector,8000,2,8388650029,8000,391458,48.932250,,511712,14122473158904590074
lookup,random,ordinary_bst,8000,2,8388650029,8000,511916,63.989500,29,512024,14122473158904590074
lookup,random,ordinary_bst,8000,3,8388650285,8000,507208,63.401000,30,512024,2939991685838775526
lookup,random,red_black_tree,8000,3,8388650285,8000,483584,60.448000,16,576104,2939991685838775526
lookup,random,sorted_vector,8000,3,8388650285,8000,382375,47.796875,,511712,2939991685838775526
lookup,random,sorted_vector,8000,4,8388650541,8000,398708,49.838500,,511712,1812893930534092389
lookup,random,red_black_tree,8000,4,8388650541,8000,494458,61.807250,16,576104,1812893930534092389
lookup,random,ordinary_bst,8000,4,8388650541,8000,502583,62.822875,30,512024,1812893930534092389
lookup,random,ordinary_bst,8000,5,8388650797,8000,502458,62.807250,30,512024,6879440558362906579
lookup,random,sorted_vector,8000,5,8388650797,8000,386625,48.328125,,511712,6879440558362906579
lookup,random,red_black_tree,8000,5,8388650797,8000,495375,61.921875,16,576104,6879440558362906579
lookup,random,ordinary_bst,8000,6,8388651053,8000,507000,63.375000,30,512024,7732156984614394093
lookup,random,red_black_tree,8000,6,8388651053,8000,493875,61.734375,16,576104,7732156984614394093
lookup,random,sorted_vector,8000,6,8388651053,8000,407292,50.911500,,511712,7732156984614394093
build,nearly_sorted,red_black_tree,8000,0,8388649553,8000,209250,26.156250,23,576104,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,0,8388649553,8000,71408375,8926.046875,7625,512024,16124729073254783456
build,nearly_sorted,sorted_vector,8000,0,8388649553,8000,219375,27.421875,,511712,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,1,8388649809,8000,65720208,8215.026000,7628,512024,16124729073254783456
build,nearly_sorted,red_black_tree,8000,1,8388649809,8000,189666,23.708250,23,576104,16124729073254783456
build,nearly_sorted,sorted_vector,8000,1,8388649809,8000,199166,24.895750,,511712,16124729073254783456
build,nearly_sorted,sorted_vector,8000,2,8388650065,8000,199292,24.911500,,511712,16124729073254783456
build,nearly_sorted,red_black_tree,8000,2,8388650065,8000,191542,23.942750,23,576104,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,2,8388650065,8000,64419625,8052.453125,7626,512024,16124729073254783456
build,nearly_sorted,red_black_tree,8000,3,8388650321,8000,195875,24.484375,23,576104,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,3,8388650321,8000,59953750,7494.218750,7631,512024,16124729073254783456
build,nearly_sorted,sorted_vector,8000,3,8388650321,8000,219542,27.442750,,511712,16124729073254783456
build,nearly_sorted,sorted_vector,8000,4,8388650577,8000,200583,25.072875,,511712,16124729073254783456
build,nearly_sorted,red_black_tree,8000,4,8388650577,8000,205250,25.656250,23,576104,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,4,8388650577,8000,56088250,7011.031250,7620,512024,16124729073254783456
build,nearly_sorted,sorted_vector,8000,5,8388650833,8000,217500,27.187500,,511712,16124729073254783456
build,nearly_sorted,red_black_tree,8000,5,8388650833,8000,204416,25.552000,23,576104,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,5,8388650833,8000,66119500,8264.937500,7636,512024,16124729073254783456
build,nearly_sorted,red_black_tree,8000,6,8388651089,8000,205666,25.708250,23,576104,16124729073254783456
build,nearly_sorted,ordinary_bst,8000,6,8388651089,8000,61264917,7658.114625,7633,512024,16124729073254783456
build,nearly_sorted,sorted_vector,8000,6,8388651089,8000,218542,27.317750,,511712,16124729073254783456
lookup,nearly_sorted,sorted_vector,8000,0,8388649518,8000,373208,46.651000,,511712,15420682891479646184
lookup,nearly_sorted,red_black_tree,8000,0,8388649518,8000,504292,63.036500,23,576104,15420682891479646184
lookup,nearly_sorted,ordinary_bst,8000,0,8388649518,8000,79291666,9911.458250,7636,512024,15420682891479646184
lookup,nearly_sorted,red_black_tree,8000,1,8388649774,8000,464667,58.083375,23,576104,9749457542671597811
lookup,nearly_sorted,ordinary_bst,8000,1,8388649774,8000,80220459,10027.557375,7628,512024,9749457542671597811
lookup,nearly_sorted,sorted_vector,8000,1,8388649774,8000,363167,45.395875,,511712,9749457542671597811
lookup,nearly_sorted,red_black_tree,8000,2,8388650030,8000,475417,59.427125,23,576104,4666414186580137364
lookup,nearly_sorted,ordinary_bst,8000,2,8388650030,8000,84836292,10604.536500,7626,512024,4666414186580137364
lookup,nearly_sorted,sorted_vector,8000,2,8388650030,8000,403125,50.390625,,511712,4666414186580137364
lookup,nearly_sorted,sorted_vector,8000,3,8388650286,8000,402625,50.328125,,511712,2048902588813970625
lookup,nearly_sorted,red_black_tree,8000,3,8388650286,8000,512542,64.067750,23,576104,2048902588813970625
lookup,nearly_sorted,ordinary_bst,8000,3,8388650286,8000,83318875,10414.859375,7629,512024,2048902588813970625
lookup,nearly_sorted,sorted_vector,8000,4,8388650542,8000,372625,46.578125,,511712,15129958306899707971
lookup,nearly_sorted,red_black_tree,8000,4,8388650542,8000,492375,61.546875,23,576104,15129958306899707971
lookup,nearly_sorted,ordinary_bst,8000,4,8388650542,8000,75495125,9436.890625,7628,512024,15129958306899707971
lookup,nearly_sorted,sorted_vector,8000,5,8388650798,8000,362875,45.359375,,511712,13960414089612037787
lookup,nearly_sorted,red_black_tree,8000,5,8388650798,8000,507208,63.401000,23,576104,13960414089612037787
lookup,nearly_sorted,ordinary_bst,8000,5,8388650798,8000,77919708,9739.963500,7623,512024,13960414089612037787
lookup,nearly_sorted,sorted_vector,8000,6,8388651054,8000,358375,44.796875,,511712,1635173215277910258
lookup,nearly_sorted,red_black_tree,8000,6,8388651054,8000,471917,58.989625,23,576104,1635173215277910258
lookup,nearly_sorted,ordinary_bst,8000,6,8388651054,8000,86200458,10775.057250,7624,512024,1635173215277910258
read_heavy,random,red_black_tree,8000,0,8388649841,16000,662875,41.429688,17,576104,238724093827291368
read_heavy,random,sorted_vector,8000,0,8388649841,16000,6317666,394.854125,,511712,238724093827291368
read_heavy,random,ordinary_bst,8000,0,8388649841,16000,2269167,141.822937,1458,512024,238724093827291368
read_heavy,random,red_black_tree,8000,1,8388649585,16000,672375,42.023438,17,576104,18387526851707816144
read_heavy,random,sorted_vector,8000,1,8388649585,16000,6368959,398.059937,,511712,18387526851707816144
read_heavy,random,ordinary_bst,8000,1,8388649585,16000,2217167,138.572937,1461,512024,18387526851707816144
read_heavy,random,red_black_tree,8000,2,8388650353,16000,661375,41.335938,18,576104,14165465018269358462
read_heavy,random,ordinary_bst,8000,2,8388650353,16000,2276375,142.273438,1466,512024,14165465018269358462
read_heavy,random,sorted_vector,8000,2,8388650353,16000,6300334,393.770875,,511712,14165465018269358462
read_heavy,random,ordinary_bst,8000,3,8388650097,16000,2259583,141.223938,1454,512024,5906355072567082058
read_heavy,random,sorted_vector,8000,3,8388650097,16000,6327792,395.487000,,511712,5906355072567082058
read_heavy,random,red_black_tree,8000,3,8388650097,16000,661834,41.364625,18,576104,5906355072567082058
read_heavy,random,ordinary_bst,8000,4,8388650865,16000,2249167,140.572937,1431,512024,1289015074683881658
read_heavy,random,sorted_vector,8000,4,8388650865,16000,6105875,381.617188,,511712,1289015074683881658
read_heavy,random,red_black_tree,8000,4,8388650865,16000,616042,38.502625,18,576104,1289015074683881658
read_heavy,random,red_black_tree,8000,5,8388650609,16000,625750,39.109375,17,576104,3433222745365879680
read_heavy,random,sorted_vector,8000,5,8388650609,16000,6067583,379.223937,,511712,3433222745365879680
read_heavy,random,ordinary_bst,8000,5,8388650609,16000,2139375,133.710938,1451,512024,3433222745365879680
read_heavy,random,red_black_tree,8000,6,8388651377,16000,611333,38.208312,17,576104,230618603946902083
read_heavy,random,ordinary_bst,8000,6,8388651377,16000,2205375,137.835938,1493,512024,230618603946902083
read_heavy,random,sorted_vector,8000,6,8388651377,16000,6254458,390.903625,,511712,230618603946902083
update_heavy,random,sorted_vector,8000,0,8388649933,16000,22509167,1406.822938,,511712,8289404682366443026
update_heavy,random,ordinary_bst,8000,0,8388649933,16000,81755084,5109.692750,4385,512024,8289404682366443026
update_heavy,random,red_black_tree,8000,0,8388649933,16000,981916,61.369750,18,576104,8289404682366443026
update_heavy,random,ordinary_bst,8000,1,8388649677,16000,89893541,5618.346312,4373,512024,10065335022382124492
update_heavy,random,sorted_vector,8000,1,8388649677,16000,22522084,1407.630250,,511712,10065335022382124492
update_heavy,random,red_black_tree,8000,1,8388649677,16000,1014583,63.411437,20,576104,10065335022382124492
update_heavy,random,ordinary_bst,8000,2,8388650445,16000,84961792,5310.112000,4393,512024,6898182940492274590
update_heavy,random,red_black_tree,8000,2,8388650445,16000,965458,60.341125,20,576104,6898182940492274590
update_heavy,random,sorted_vector,8000,2,8388650445,16000,22753875,1422.117188,,511712,6898182940492274590
update_heavy,random,red_black_tree,8000,3,8388650189,16000,1013417,63.338563,19,576104,16381537871894580719
update_heavy,random,sorted_vector,8000,3,8388650189,16000,22030834,1376.927125,,511712,16381537871894580719
update_heavy,random,ordinary_bst,8000,3,8388650189,16000,86654333,5415.895812,4391,512024,16381537871894580719
update_heavy,random,ordinary_bst,8000,4,8388650957,16000,86057209,5378.575563,4384,512024,17877936131539745519
update_heavy,random,red_black_tree,8000,4,8388650957,16000,975209,60.950562,19,576104,17877936131539745519
update_heavy,random,sorted_vector,8000,4,8388650957,16000,21483666,1342.729125,,511712,17877936131539745519
update_heavy,random,red_black_tree,8000,5,8388650701,16000,919666,57.479125,19,576104,2507661539100929629
update_heavy,random,sorted_vector,8000,5,8388650701,16000,22420334,1401.270875,,511712,2507661539100929629
update_heavy,random,ordinary_bst,8000,5,8388650701,16000,75649500,4728.093750,4447,512024,2507661539100929629
update_heavy,random,red_black_tree,8000,6,8388651469,16000,956625,59.789062,20,576104,13516151753611059726
update_heavy,random,sorted_vector,8000,6,8388651469,16000,22218750,1388.671875,,511712,13516151753611059726
update_heavy,random,ordinary_bst,8000,6,8388651469,16000,77681417,4855.088563,4418,512024,13516151753611059726
